858,Input 1:,a man in uniform is shaking another man,Input 2:,a man in a uniform is standing next to a woman,Outputs:,
859,Input 1:,a group of naked women dancing in the sand,Input 2:,a group of people dancing in the sand,Outputs:,
861,Input 1:,a man standing next to a large alligator,Input 2:,a man kneeling down on a bench in a park,Outputs:,
861,Input 1:,a man kneeling down on a bench in a park,Input 2:,a man is feeding an alligator in the grass,Outputs:,
863,Input 1:,a woman is kissing a man in the dark,Input 2:,a black dog is standing in front of a tv screen,Outputs:,
863,Input 1:,a black cat is standing in front of a tv screen,Input 2:,a woman with a black hair standing in front of a window,Outputs:,
863,Input 1:,a woman with a black hair standing in front of a window,Input 2:,a woman with long hair standing in front of a blue screen,Outputs:,
864,Input 1:,a man with a black jacket and a white shirt,Input 2:,a man in a black jacket is smiling,Outputs:,
864,Input 1:,a man in a black jacket is smiling,Input 2:,a man in a black jacket is looking at the camera,Outputs:,
864,Input 1:,a man in a black shirt is looking at the camera,Input 2:,a woman with long hair and a white shirt,Outputs:,
864,Input 1:,a woman with long hair,Input 2:,a woman crying in a video,Outputs:,
865,Input 1:,a man is cooking in a kitchen with a pan,Input 2:,a man in a white shirt is cooking,Outputs:,
867,Input 1:,a cat is walking around in the dirt,Input 2:,a tiger in a zoo,Outputs:,
867,Input 1:,a tiger is walking through the woods,Input 2:,a tiger is laying down in the dirt,Outputs:,
868,Input 1:,a picture of a microwave with a flower design,Input 2:,a woman in a kitchen,Outputs:,
872,Input 1:,a group of men working in a field,Input 2:,a group of people are working in the mud,Outputs:,
872,Input 1:,a group of people are working in the mud,Input 2:,a group of people are in the water,Outputs:,
872,Input 1:,a group of people are in the water,Input 2:,two men are walking through the water,Outputs:,
872,Input 1:,two men are walking through the water,Input 2:,two men in the water with one holding a fish,Outputs:,
872,Input 1:,two men in the water with one holding a fish,Input 2:,two men in the water with their arms out,Outputs:,
873,Input 1:,a black and white image of people walking down a street,Input 2:,a black and white photo of a man in a suit,Outputs:,
873,Input 1:,a black and white photo of a man in a suit,Input 2:,a woman is standing in the street with her hands on her hips,Outputs:,
873,Input 1:,a woman is standing in the street with her hands on her hips,Input 2:,a woman is standing in the street with her hair blowing,Outputs:,
873,Input 1:,a woman is standing in the street with her hair blowing,Input 2:,a black and white photo of two women,Outputs:,
873,Input 1:,a black and white photo of two women,Input 2:,a man in a white shirt is standing in front of a window,Outputs:,
877,Input 1:,a black cat is running away from a dog,Input 2:,a cat is walking in the yard,Outputs:,
877,Input 1:,a cat is running across the road,Input 2:,a cat is standing in front of a bus,Outputs:,
877,Input 1:,a cat is standing in front of a bus,Input 2:,a bird is standing on a tree branch,Outputs:,
877,Input 1:,a bird is standing on a tree branch,Input 2:,a black background with the word wwhvett,Outputs:,
878,Input 1:,a dog is standing on the ground at night,Input 2:,a dog is standing on a rocky beach,Outputs:,
878,Input 1:,a fox is standing on a rocky beach,Input 2:,a small animal is standing on a rocky beach,Outputs:,
878,Input 1:,a small animal is standing on a rocky beach,Input 2:,a mouse is walking on the rocks,Outputs:,
878,Input 1:,a mouse is walking on the rocks,Input 2:,a mouse mouse on a rocky beach,Outputs:,
881,Input 1:,a man wearing a white shirt,Input 2:,a man is standing in a room with a dog,Outputs:,
881,Input 1:,a man is standing in a room with a dog,Input 2:,a man in a wheelchair,Outputs:,
881,Input 1:,a man in a wheelchair,Input 2:,a man in a black shirt,Outputs:,
886,Input 1:,a woman eating a piece of pizza,Input 2:,a young boy eating a piece of food,Outputs:,
886,Input 1:,a young boy eating a piece of food,Input 2:,a man holding a bag of food in his hands,Outputs:,
887,Input 1:,a car driving down a road with a view of the road,Input 2:,a car driving down a road with a person in the back seat,Outputs:,
888,Input 1:,a man sitting on a bench with a guitar,Input 2:,a woman is seen in a video taken from the back of a car,Outputs:,
889,Input 1:,a group of people walking across a field,Input 2:,a group of people playing golf in a field,Outputs:,
889,Input 1:,a group of people playing a game of fr frc,Input 2:,a man is running in the grass,Outputs:,
889,Input 1:,a man is running in the grass,Input 2:,a man is kneeling on the ground,Outputs:,
890,Input 1:,a man walking down a street with an umbrella,Input 2:,a car is on the street near a building,Outputs:,
890,Input 1:,a car is on the street near a building,Input 2:,a man is walking down the street with a skateboard,Outputs:,
890,Input 1:,a man is walking down the street with a skateboard,Input 2:,a man laying on the ground,Outputs:,
890,Input 1:,a man laying on the ground,Input 2:,a man is on the street with a motorcycle,Outputs:,
890,Input 1:,a man is on the street with a motorcycle,Input 2:,a man is sitting on the ground in the middle of the street,Outputs:,
890,Input 1:,a man is sitting on the ground in the middle of the street,Input 2:,a man is walking down the street in the rain,Outputs:,
890,Input 1:,a man is kneeling on the ground,Input 2:,a man is walking down the street with a suitcase,Outputs:,
890,Input 1:,a man is walking down the street with a suitcase,Input 2:,a man is laying on the ground in the street,Outputs:,
893,Input 1:,a man sitting on a chair with a bottle of wine,Input 2:,a man is wrestling with another man in the ring,Outputs:,
895,Input 1:,a little boy playing with a vacuum cleaner,Input 2:,a little girl is playing with a vacuum,Outputs:,
896,Input 1:,a man and woman are dancing together,Input 2:,a man is standing in front of a tv screen,Outputs:,
896,Input 1:,a man is standing in front of a tv screen,Input 2:,a man and woman are standing on a stage,Outputs:,
896,Input 1:,a man and woman are dancing on stage,Input 2:,a woman is hugging a man on the stage,Outputs:,
896,Input 1:,a woman hugging another woman on stage,Input 2:,a man and woman hug each on the stage,Outputs:,
896,Input 1:,a man and woman hug each on the stage,Input 2:,a man and woman kissing in front of a tv screen,Outputs:,
896,Input 1:,a man is standing in front of a television screen,Input 2:,a man is bending his head,Outputs:,
896,Input 1:,a man is bending his head,Input 2:,a man is holding a dog,Outputs:,
896,Input 1:,a man is holding a dog,Input 2:,a man is kissing a woman in a room,Outputs:,
897,Input 1:,a black background with a white and red flower,Input 2:,a bed with a white comforter,Outputs:,
897,Input 1:,a bed with a white comforter,Input 2:,a cat is laying on a bed in a bedroom,Outputs:,
900,Input 1:,a video of a race being filmed by a camera,Input 2:,a video of a football game being played by a man,Outputs:,
902,Input 1:,a man in a kitchen preparing food on a counter,Input 2:,a group of people preparing food in a kitchen,Outputs:,
904,Input 1:,a man and woman are taking pictures of each other people,Input 2:,a man and woman are sitting in a room,Outputs:,
906,Input 1:,a man in a red suit is standing on a red carpet,Input 2:,a man in a red shirt is doing karate,Outputs:,
906,Input 1:,a man in a red shirt is doing karate,Input 2:,a man in red shirt doing a trick,Outputs:,
906,Input 1:,a man in red shirt doing a trick,Input 2:,a man in red jumps into the air,Outputs:,
906,Input 1:,a man in a red suit is jumping,Input 2:,a man in red is dancing on a red carpet,Outputs:,
906,Input 1:,a man in red is dancing on a red carpet,Input 2:,a man in red shirt and white pants playing a game,Outputs:,
906,Input 1:,a man in red shirt and white pants playing a game,Input 2:,a man in red pants and white shoes is doing a karate pose,Outputs:,
910,Input 1:,a man is standing in the garden with an umbrella,Input 2:,a woman is standing on a bed with flowers,Outputs:,
910,Input 1:,a woman is standing on a bed with flowers,Input 2:,a man and woman in a garden,Outputs:,
910,Input 1:,a man and woman in a garden,Input 2:,a man in a red shirt and white shirt,Outputs:,
910,Input 1:,a man in a red shirt and white shirt,Input 2:,a woman standing in front of a house with flowers,Outputs:,
910,Input 1:,a woman standing in front of a house with flowers,Input 2:,a group of people standing around a garden,Outputs:,
910,Input 1:,a group of people standing around a garden,Input 2:,a man with a long beard and a hat,Outputs:,
912,Input 1:,a man riding a bike down a hill,Input 2:,a truck is driving through a flooded street,Outputs:,
912,Input 1:,a truck is driving through a flooded street,Input 2:,a motorcycle is stuck in the mud,Outputs:,
912,Input 1:,a car is stuck in the mud,Input 2:,a motorcycle is falling into the mud,Outputs:,
912,Input 1:,a motorcycle is falling into the mud,Input 2:,a man is walking down a dirt road,Outputs:,
913,Input 1:,a man riding a motorcycle down a street,Input 2:,the theatre at the roman theatre in caesar caesar,Outputs:,
913,Input 1:,the theatre at the roman theatre in caesar caesar,Input 2:,a large auditorium with rows of seats in it,Outputs:,
913,Input 1:,a large auditorium with rows of seats in it,Input 2:,a man riding a bike down a street,Outputs:,
914,Input 1:,a black and white image of a square,Input 2:,a car is seen in the sky as it drives through a field,Outputs:,
914,Input 1:,a car is seen in the air as it flies through the sky,Input 2:,a car is driving down a hill,Outputs:,
915,Input 1:,a man riding a bike down a street,Input 2:,a video of a group of people standing on a street,Outputs:,
915,Input 1:,a video of a man in a suit and a woman in a dress,Input 2:,a television screen with a water tower in the background,Outputs:,
915,Input 1:,a television screen with a water tower in the background,Input 2:,a black and white photo of a building,Outputs:,
915,Input 1:,a man is walking down the street at night,Input 2:,a man in a suit is on a television screen,Outputs:,
915,Input 1:,a man in a suit is on a television screen,Input 2:,a television screen with a man on a motorcycle,Outputs:,
916,Input 1:,a group of elephants walking through a fence,Input 2:,a group of elephants,Outputs:,
917,Input 1:,a little boy is swimming in a pool,Input 2:,a little girl is floating in a pool,Outputs:,
917,Input 1:,a little girl is floating in a pool,Input 2:,a man and a woman are swimming in a pool,Outputs:,
917,Input 1:,a man and a woman are swimming in a pool,Input 2:,a man is swimming with a large alligator,Outputs:,
918,Input 1:,a panda bear is playing with a ball,Input 2:,a panda bear is standing on the ground,Outputs:,
919,Input 1:,a parrot eating a strawberry,Input 2:,a parrot is sitting on a table with a bowl of fruit,Outputs:,
920,Input 1:,two men standing next to each other man,Input 2:,two men talking in a room with a window,Outputs:,
920,Input 1:,two men talking in a room with a window,Input 2:,a man wearing a white shirt,Outputs:,
921,Input 1:,a man is seen in this surveillance image from the surveillance camera,Input 2:,the man is seen in the video above the video,Outputs:,
921,Input 1:,a surveillance image of a man in a factory,Input 2:,the surveillance camera shows the man in the middle of the room,Outputs:,
921,Input 1:,a surveillance image of a man in a warehouse,Input 2:,"a man is seen in the middle of a busy shopping mall in the city of wuzhou, china",Outputs:,
922,Input 1:,a woman walking in the rain with an umbrella,Input 2:,a man is walking down the street in the rain,Outputs:,
922,Input 1:,a man is walking down the street in the rain,Input 2:,a man standing in a room with a chair,Outputs:,
923,Input 1:,the tree that fell down,Input 2:,a scene from the film the jungle,Outputs:,
923,Input 1:,a scene from the film the jungle,Input 2:,a scene from the movie,Outputs:,
923,Input 1:,the chronicles of the lost tree,Input 2:,a man in a suit is standing next to a tree,Outputs:,
923,Input 1:,the walking dead - the walking dead,Input 2:,a man in a vest and vest holding a knife,Outputs:,
924,Input 1:,a cat in a box,Input 2:,a cat playing with a ball of yarn,Outputs:,
928,Input 1:,a long road,Input 2:,a black screen,Outputs:,
928,Input 1:,a car driving down a road with trees in the background,Input 2:,a car driving down a road with a screen showing a video,Outputs:,
928,Input 1:,a car driving down a road with a screen showing a video,Input 2:,a man in a car,Outputs:,
